current_attendance,total_classes,attended,needed_classes
35.294117647058826,34,12,54
38.35616438356164,73,28,107
87.03703703703704,54,47,0
83.33333333333334,18,15,0
48.333333333333336,60,29,64
5.376344086021505,93,5,259
77.27272727272727,110,85,0
31.25,64,20,112
93.69369369369369,111,104,0
39.16083916083916,143,56,205
6.097560975609756,82,5,226
25.0,16,4,32
0.0,33,0,99
45.45454545454545,11,5,13
26.582278481012654,79,21,153
21.052631578947366,152,32,328
0.0,11,0,33
38.59649122807017,57,22,83
35.67567567567568,185,66,291
74.64788732394366,71,53,1
100.0,10,10,0
26.82926829268293,123,33,237
66.66666666666666,39,26,13
20.603015075376884,199,41,433
42.405063291139236,158,67,206
51.42857142857142,140,72,132
85.6353591160221,181,155,0
89.83050847457628,177,159,0
66.38655462184873,119,79,41
14.035087719298245,171,24,417
23.52941176470588,17,4,35
58.46153846153847,65,38,43
93.05555555555556,144,134,0
54.109589041095894,146,79,122
56.81818181818182,176,100,128
31.868131868131865,182,58,314
75.0,136,102,0
69.74789915966386,119,83,25
95.27027027027027,148,141,0
95.20958083832335,167,159,0
100.0,172,172,0
5.405405405405405,148,8,412
42.10526315789473,38,16,50
21.6,125,27,267
92.85714285714286,28,26,0
2.941176470588235,34,1,98
50.76923076923077,65,33,63
8.484848484848486,165,14,439
78.18181818181819,110,86,0
75.32467532467533,154,116,0
55.88235294117647,34,19,26
98.85057471264368,174,172,0
54.90196078431373,51,28,41
73.68421052631578,19,14,1
2.2857142857142856,175,4,509
54.86725663716814,113,62,91
87.3015873015873,189,165,0
34.0,100,34,164
9.411764705882353,170,16,446
74.28571428571429,105,78,3
44.38502673796791,187,83,229
20.754716981132077,53,11,115
3.8461538461538463,104,4,296
91.27906976744185,172,157,0
48.484848484848484,132,64,140
11.602209944751381,181,21,459
60.0,135,81,81
39.247311827956985,186,73,266
75.3731343283582,134,101,0
74.16666666666667,120,89,4
18.095238095238095,105,19,239
0.7092198581560284,141,1,419
30.57851239669421,121,37,215
70.85427135678391,199,141,33
25.71428571428571,105,27,207
48.529411764705884,68,33,72
73.13432835820896,134,98,10
96.96969696969697,132,128,0
34.48275862068966,116,40,188
73.97260273972603,73,54,3
45.27027027027027,148,67,176
5.333333333333334,75,4,209
62.5,192,120,96
23.008849557522122,113,26,235
30.081300813008134,123,37,221
71.89189189189189,185,133,23
19.672131147540984,61,12,135
66.85393258426966,178,119,58
92.46231155778895,199,184,0
11.29032258064516,62,7,158
77.55102040816327,49,38,0
9.523809523809524,42,4,110
86.17021276595744,94,81,0
20.967741935483872,62,13,134
62.82051282051282,78,49,38
7.100591715976331,169,12,459
35.1063829787234,94,33,150
24.418604651162788,86,21,174
35.0,40,14,64
88.28828828828829,111,98,0
91.66666666666666,48,44,0
92.72727272727272,110,102,0
87.32394366197182,71,62,0
26.53061224489796,98,26,190
67.77777777777779,90,61,26
19.753086419753085,81,16,179
54.54545454545454,22,12,18
12.18274111675127,197,24,495
76.47058823529412,17,13,0
12.962962962962962,108,14,268
40.32258064516129,62,25,86
48.837209302325576,86,42,90
37.68115942028986,138,52,206
84.52380952380952,84,71,0
74.86033519553072,179,134,1
86.53846153846155,52,45,0
52.17391304347826,23,12,21
61.07382550335571,149,91,83
100.0,21,21,0
50.0,150,75,150
98.11320754716981,106,104,0
25.0,12,3,24
79.66101694915254,59,47,0
41.66666666666667,48,20,64
45.45454545454545,88,40,104
72.6027397260274,146,106,14
49.740932642487046,193,96,195
31.48148148148148,108,34,188
5.405405405405405,74,4,206
37.93103448275862,58,22,86
47.93388429752066,121,58,131
38.15789473684211,152,58,224
24.46808510638298,188,46,380
61.904761904761905,84,52,44
49.72677595628415,183,91,185
22.321428571428573,112,25,236
20.0,20,4,44
98.18181818181819,110,108,0
73.7864077669903,103,76,5
14.136125654450263,191,27,465
19.35483870967742,31,6,69
48.8235294117647,170,83,178
31.318681318681318,182,57,318
53.6,125,67,107
65.0,20,13,8
4.761904761904762,189,9,531
80.95238095238095,189,153,0
21.693121693121693,189,41,403
77.19298245614034,57,44,0
56.060606060606055,66,37,50
99.48717948717949,195,194,0
71.23287671232876,73,52,11
29.94011976047904,167,50,301
84.94623655913979,186,158,0
55.00000000000001,200,110,160
13.142857142857142,175,23,433
46.57534246575342,146,68,166
56.41025641025641,39,22,29
30.0,150,45,270
37.65432098765432,162,61,242
66.66666666666666,87,58,29
97.14285714285714,105,102,0
46.75324675324675,77,36,87
75.63025210084034,119,90,0
81.48148148148148,54,44,0
91.11111111111111,135,123,0
54.109589041095894,146,79,122
2.4390243902439024,164,4,476
84.21052631578947,95,80,0
18.71345029239766,171,32,385
80.0,75,60,0
36.84210526315789,133,49,203
35.294117647058826,17,6,27
66.3716814159292,113,75,39
98.70967741935483,155,153,0
3.910614525139665,179,7,509
23.076923076923077,52,12,108
95.08196721311475,122,116,0
95.0,100,95,0
97.52066115702479,121,118,0
91.22807017543859,114,104,0
76.24309392265194,181,138,0
42.65734265734265,143,61,185
70.37037037037037,189,133,35
15.789473684210526,19,3,45
22.54335260115607,173,39,363
6.666666666666667,60,4,164
40.0,15,6,21
26.42487046632124,193,51,375
79.0909090909091,110,87,0
67.56756756756756,111,75,33
77.08333333333334,192,148,0
95.18716577540107,187,178,0
10.909090909090908,110,12,282
2.4390243902439024,41,1,119
19.021739130434785,184,35,412
29.72972972972973,37,11,67
30.813953488372093,172,53,304
69.23076923076923,13,9,3
94.44444444444444,36,34,0
57.647058823529406,170,98,118
51.908396946564885,131,68,121
11.0,100,11,256
23.076923076923077,13,3,27
29.82456140350877,57,17,103
7.894736842105263,76,6,204
63.888888888888886,36,23,16
84.4311377245509,167,141,0
68.51851851851852,162,111,42
58.06451612903226,62,36,42
80.48780487804879,164,132,0
69.27374301675978,179,124,41
76.66666666666667,180,138,0
56.284153005464475,183,103,137
84.11764705882354,170,143,0
49.494949494949495,99,49,101
100.0,14,14,0
24.489795918367346,98,24,198
21.465968586387437,191,41,409
32.25806451612903,31,10,53
89.1891891891892,111,99,0
90.95477386934674,199,181,0
45.370370370370374,108,49,128
94.25287356321839,87,82,0
57.21925133689839,187,107,133
33.33333333333333,15,5,25
13.0,100,13,248
53.48837209302325,43,23,37
21.804511278195488,133,29,283
59.25925925925925,54,32,34
2.083333333333333,48,1,140
70.0,10,7,2
32.947976878612714,173,57,291
7.228915662650602,166,12,450
15.789473684210526,76,12,180
66.66666666666666,15,10,5
52.55474452554745,137,72,123
66.66666666666666,69,46,23
54.054054054054056,37,20,31
50.588235294117645,85,43,83
42.30769230769231,26,11,34
0.5524861878453038,181,1,539
22.22222222222222,81,18,171
10.344827586206897,58,6,150
69.23076923076923,195,135,45
28.05755395683453,139,39,261
52.27272727272727,44,23,40
19.148936170212767,188,36,420
74.21383647798741,159,118,5
66.66666666666666,12,8,4
52.0,100,52,92
42.592592592592595,108,46,140
17.24137931034483,29,5,67
82.08955223880598,134,110,0
76.40449438202246,89,68,0
65.38461538461539,78,51,30
76.62337662337663,77,59,0
52.513966480446925,179,94,161
8.783783783783784,148,13,392
21.518987341772153,79,17,169
33.33333333333333,39,13,65
35.714285714285715,126,45,198
10.0,90,9,234
47.05882352941176,119,56,133
89.0909090909091,165,147,0
63.1578947368421,19,12,9
68.39378238341969,193,132,51
64.32748538011695,171,110,73
94.91525423728814,59,56,0
1.675977653631285,179,3,525
96.25,80,77,0
80.50847457627118,118,95,0
5.084745762711865,177,9,495
94.8051948051948,77,73,0
60.273972602739725,73,44,43
17.647058823529413,17,3,39
53.48837209302325,172,92,148
14.130434782608695,92,13,224
81.48148148148148,27,22,0
67.02702702702703,185,124,59
29.87012987012987,154,46,278
13.40782122905028,179,24,441
83.1081081081081,148,123,0
14.43850267379679,187,27,453
25.568181818181817,176,45,348
90.9090909090909,55,50,0
54.400000000000006,125,68,103
57.23270440251572,159,91,113
40.33613445378151,119,48,165
81.60919540229885,87,71,0
89.41176470588236,85,76,0
23.809523809523807,21,5,43
100.0,44,44,0
71.71717171717171,99,71,13
48.717948717948715,78,38,82
38.81578947368421,152,59,220
26.53061224489796,49,13,95
35.294117647058826,34,12,54
80.55555555555556,36,29,0
59.813084112149525,107,64,65
97.67441860465115,43,42,0
2.0,50,1,146
12.32876712328767,73,9,183
36.19047619047619,105,38,163
57.92682926829268,164,95,112
94.28571428571428,35,33,0
47.878787878787875,165,79,179
19.11764705882353,68,13,152
93.10344827586206,87,81,0
85.45454545454545,55,47,0
61.40350877192983,114,70,62
9.230769230769232,65,6,171
89.28571428571429,84,75,0
19.41747572815534,103,20,229
45.876288659793815,194,89,226
68.21705426356588,129,88,35
89.7196261682243,107,96,0
41.86046511627907,86,36,114
88.60103626943005,193,171,0
69.81132075471697,159,111,33
74.64788732394366,71,53,1
86.5979381443299,97,84,0
1.9607843137254901,102,2,298
25.96685082872928,181,47,355
13.450292397660817,171,23,421
27.710843373493976,83,23,157
76.74418604651163,43,33,0
41.3265306122449,196,81,264
74.16666666666667,120,89,4
36.84210526315789,57,21,87
93.58974358974359,78,73,0
2.366863905325444,169,4,491
16.901408450704224,71,12,165
82.35294117647058,17,14,0
25.49019607843137,153,39,303
100.0,77,77,0
17.05426356589147,129,22,299
50.74626865671642,134,68,130
48.80952380952381,84,41,88
43.96551724137931,116,51,144
44.38502673796791,187,83,229
4.891304347826087,184,9,516
84.92462311557789,199,169,0
78.57142857142857,70,55,0
77.29729729729729,185,143,0
17.91907514450867,173,31,395
66.66666666666666,87,58,29
14.285714285714285,28,4,68
75.0,12,9,0
26.797385620915033,153,41,295
98.67549668874173,151,149,0
42.857142857142854,21,9,27
1.342281879194631,149,2,439
13.513513513513514,185,25,455
58.333333333333336,24,14,16
41.17647058823529,17,7,23
22.043010752688172,186,41,394
100.0,14,14,0
74.50980392156863,102,76,2
65.38461538461539,26,17,10
6.1946902654867255,113,7,311
28.57142857142857,154,44,286
59.55056179775281,178,106,110
67.96875,128,87,36
63.33333333333333,30,19,14
63.52941176470588,170,108,78
50.256410256410255,195,98,193
10.526315789473683,19,2,49
33.12883435582822,163,54,273
26.47058823529412,34,9,66
91.78082191780823,73,67,0
56.547619047619044,168,95,124
0.0,61,0,183
12.258064516129032,155,19,389
23.52941176470588,68,16,140
16.08040201005025,199,32,469
5.785123966942149,121,7,335
84.5679012345679,162,137,0
20.192307692307693,104,21,228
0.0,11,0,33
45.45454545454545,176,80,208
44.73684210526316,38,17,46
87.82608695652175,115,101,0
63.366336633663366,101,64,47
43.18181818181818,44,19,56
11.76470588235294,153,18,387
28.30188679245283,106,30,198
82.25806451612904,62,51,0
14.285714285714285,70,10,170
0.6060606060606061,165,1,491
53.84615384615385,13,7,11
99.46236559139786,186,185,0
53.84615384615385,182,98,154
50.0,72,36,72
79.11392405063292,158,125,0
28.846153846153843,52,15,96
32.71028037383177,107,35,181
87.07865168539325,178,155,0
81.15942028985508,138,112,0
23.270440251572328,159,37,329
40.0,20,8,28
47.45762711864407,118,56,130
0.0,69,0,207
4.25531914893617,47,2,133
28.04878048780488,82,23,154
2.5423728813559325,118,3,342
64.67065868263472,167,108,69
85.88957055214725,163,140,0
48.837209302325576,43,21,45
4.697986577181208,149,7,419
84.42622950819673,122,103,0
1.5151515151515151,66,1,194
35.92233009708738,103,37,161
18.823529411764707,85,16,191
93.42105263157895,152,142,0
97.05882352941177,102,99,0
35.84905660377358,159,57,249
77.46478873239437,142,110,0
15.789473684210526,19,3,45
56.613756613756614,189,107,139
23.497267759562842,183,43,377
86.8421052631579,38,33,0
56.97674418604651,86,49,62
66.12903225806451,124,82,44
11.607142857142858,112,13,284
48.888888888888886,135,66,141
85.71428571428571,21,18,0
100.0,71,71,0
67.64705882352942,34,23,10
46.3768115942029,138,64,158
73.77049180327869,61,45,3
72.3076923076923,65,47,7
23.243243243243246,185,43,383
22.900763358778626,131,30,273
80.0,20,16,0
63.51351351351351,148,94,68
86.5,200,173,0
1.5151515151515151,132,2,388
33.098591549295776,142,47,238
44.44444444444444,72,32,88
40.476190476190474,42,17,58
25.31645569620253,158,40,314
8.333333333333332,12,1,32
31.446540880503143,159,50,277
91.24087591240875,137,125,0
52.317880794701985,151,79,137
58.2089552238806,67,39,45
53.333333333333336,90,48,78
88.55421686746988,166,147,0
43.83561643835616,73,32,91
74.4186046511628,43,32,1
71.34831460674157,178,127,26
46.22641509433962,106,49,122
60.11904761904761,168,101,100
12.5,144,18,360
92.42424242424242,66,61,0
0.0,25,0,75
58.9041095890411,146,86,94
54.41176470588235,136,74,112
33.33333333333333,78,26,130
13.513513513513514,74,10,182
68.75,16,11,4
13.157894736842104,114,15,282
5.612244897959184,196,11,544
42.857142857142854,21,9,27
17.105263157894736,76,13,176
60.0,85,51,51
3.5294117647058822,170,6,486
48.97959183673469,49,24,51
57.27272727272727,110,63,78
19.25925925925926,135,26,301
60.0,85,51,51
44.44444444444444,135,60,165
93.75,32,30,0
48.484848484848484,33,16,35
25.0,140,35,280
82.88288288288288,111,92,0
22.22222222222222,117,26,247
0.0,165,0,495
81.66666666666667,60,49,0
55.03875968992248,129,71,103
73.0,200,146,16
77.77777777777779,18,14,0
50.0,20,10,20
8.571428571428571,140,12,372
1.3513513513513513,74,1,218
84.48275862068965,58,49,0
79.3103448275862,29,23,0
43.42105263157895,152,66,192
23.25581395348837,86,20,178
35.204081632653065,196,69,312
32.926829268292686,164,54,276
62.22222222222222,135,84,69
75.0,44,33,0
59.756097560975604,82,49,50
96.13259668508287,181,174,0
27.27272727272727,22,6,42
45.55555555555556,90,41,106
39.436619718309856,142,56,202
47.05882352941176,34,16,38
72.15189873417721,158,114,18
98.93617021276596,94,93,0
20.0,65,13,143
85.58558558558559,111,95,0
45.0,80,36,96
42.30769230769231,130,55,170
94.78260869565217,115,109,0
26.436781609195403,87,23,169
94.18604651162791,86,81,0
70.50359712230215,139,98,25
76.19047619047619,21,16,0
36.885245901639344,122,45,186
69.14893617021278,94,65,22
48.95833333333333,192,94,200
42.285714285714285,175,74,229
45.45454545454545,11,5,13
22.340425531914892,94,21,198
26.5625,64,17,124
39.75903614457831,166,66,234
50.32258064516129,155,78,153
40.64516129032258,155,63,213
0.0,22,0,66
11.41304347826087,184,21,468
58.57142857142858,140,82,92
75.90361445783132,83,63,0
31.132075471698112,106,33,186
44.44444444444444,162,72,198
32.608695652173914,46,15,78
48.0,25,12,27
6.976744186046512,86,6,234
21.875,128,28,272
75.0,12,9,0
2.0,50,1,146
48.78048780487805,41,20,43
26.0,200,52,392
72.06703910614524,179,129,21
80.76923076923077,26,21,0
85.33333333333334,150,128,0
55.00000000000001,40,22,32
97.89473684210527,95,93,0
28.666666666666668,150,43,278
46.666666666666664,90,42,102
13.88888888888889,36,5,88
80.61224489795919,98,79,0
93.19371727748691,191,178,0
64.70588235294117,34,22,14
12.32876712328767,73,9,183
25.806451612903224,31,8,61
63.30935251798561,139,88,65
10.0,10,1,26
53.246753246753244,77,41,67
77.48344370860927,151,117,0
80.28169014084507,71,57,0
81.72043010752688,93,76,0
85.24590163934425,61,52,0
74.33628318584071,113,84,3
92.10526315789474,38,35,0
67.67676767676768,99,67,29
78.57142857142857,98,77,0
46.55172413793103,58,27,66
22.77777777777778,180,41,376
79.16666666666666,48,38,0
28.57142857142857,91,26,169
22.727272727272727,88,20,184
49.152542372881356,118,58,122
32.608695652173914,92,30,156
100.0,88,88,0
86.3013698630137,73,63,0
28.57142857142857,35,10,65
82.65895953757226,173,143,0
9.90990990990991,111,11,289
100.0,25,25,0
73.33333333333333,120,88,8
88.88888888888889,45,40,0
4.938271604938271,162,8,454
28.971962616822427,107,31,197
37.5,88,33,132
100.0,11,11,0
95.65217391304348,46,44,0
12.82051282051282,39,5,97
75.88652482269504,141,107,0
68.57142857142857,70,48,18
60.71428571428571,56,34,32
37.5,16,6,24
36.36363636363637,11,4,17
34.659090909090914,176,61,284
58.91472868217055,129,76,83
70.0,50,35,10
100.0,118,118,0
25.961538461538463,104,27,204
5.9459459459459465,185,11,511
17.5,80,14,184
30.120481927710845,166,50,298
26.31578947368421,38,10,74
82.29166666666666,96,79,0
71.900826446281,121,87,15
5.780346820809249,173,10,479
57.3170731707317,164,94,116
37.404580152671755,131,49,197
56.896551724137936,174,99,126
84.61538461538461,195,165,0
51.61290322580645,31,16,29
96.26168224299066,107,103,0
36.04651162790697,172,62,268
21.54696132596685,181,39,387
88.81118881118881,143,127,0
20.833333333333336,48,10,104
5.223880597014925,134,7,374
53.77358490566038,106,57,90
53.333333333333336,120,64,104
2.3255813953488373,172,4,500
10.92436974789916,119,13,305
56.25,64,36,48
24.210526315789473,95,23,193
56.16438356164384,146,82,110
88.63636363636364,132,117,0
16.560509554140125,157,26,367
45.714285714285715,105,48,123
18.181818181818183,66,12,150
62.66666666666667,75,47,37
36.708860759493675,79,29,121
39.59390862944163,197,78,279
57.89473684210527,19,11,13
75.75757575757575,165,125,0
53.17460317460318,126,67,110
84.81012658227847,79,67,0
53.78151260504202,119,64,101
63.125,160,101,76
80.7017543859649,171,138,0
67.58241758241759,182,123,54
100.0,187,187,0
52.56410256410257,78,41,70
28.57142857142857,14,4,26
34.375,128,44,208
0.0,19,0,57
81.48148148148148,27,22,0
11.538461538461538,130,15,330
16.901408450704224,142,24,330
88.69047619047619,168,149,0
52.0,50,26,46
28.799999999999997,125,36,231
44.230769230769226,104,46,128
79.34782608695652,92,73,0
71.31147540983606,122,87,18
29.166666666666668,144,42,264
10.79136690647482,139,15,357
23.28767123287671,146,34,302
22.22222222222222,45,10,95
64.1025641025641,156,100,68
74.79674796747967,123,92,1
6.293706293706294,143,9,393
62.94117647058823,170,107,82
25.0,12,3,24
91.7910447761194,134,123,0
49.48453608247423,97,48,99
21.875,32,7,68
78.26086956521739,23,18,0
55.865921787709496,179,100,137
68.05555555555556,72,49,20
49.122807017543856,57,28,59
83.33333333333334,54,45,0
35.099337748344375,151,53,241
15.730337078651685,89,14,211
5.384615384615385,130,7,362
96.66666666666667,180,174,0
74.67532467532467,154,115,2
28.191489361702125,188,53,352
73.61963190184049,163,120,9
2.3255813953488373,86,2,250
43.20987654320987,81,35,103
43.50282485875706,177,77,223
13.66906474820144,139,19,341
35.36585365853659,82,29,130
69.23076923076923,65,45,15
29.88505747126437,87,26,157
80.0,55,44,0
0.0,18,0,54
67.97752808988764,178,121,50
50.0,102,51,102
31.874999999999996,160,51,276
95.65217391304348,115,110,0
7.865168539325842,178,14,478
21.904761904761905,105,23,223
38.69346733668342,199,77,289
11.76470588235294,34,4,86
80.76923076923077,52,42,0
80.43478260869566,46,37,0
35.714285714285715,168,60,264
6.569343065693431,137,9,375
16.243654822335024,197,32,463
90.15544041450777,193,174,0
52.17391304347826,23,12,21
8.88888888888889,90,8,238
98.48484848484848,66,65,0
51.2396694214876,121,62,115
8.51063829787234,47,4,125
38.51851851851852,135,52,197
35.714285714285715,28,10,44
46.3768115942029,69,32,79
0.0,13,0,39
75.52447552447552,143,108,0
72.5,80,58,8
67.5,80,54,24
68.58638743455498,191,131,49
97.35449735449735,189,184,0
42.592592592592595,108,46,140
34.161490683229815,161,55,263
46.666666666666664,90,42,102
15.104166666666666,192,29,460
78.21782178217822,101,79,0
52.336448598130836,107,56,97
3.225806451612903,31,1,89
91.66666666666666,12,11,0
10.76923076923077,195,21,501
33.33333333333333,45,15,75
68.04123711340206,97,66,27
62.99212598425197,127,80,61
92.95774647887323,71,66,0
43.884892086330936,139,61,173
19.35483870967742,31,6,69
84.26966292134831,178,150,0
4.9504950495049505,101,5,283
84.21052631578947,38,32,0
25.0,12,3,24
83.4319526627219,169,141,0
19.26605504587156,109,21,243
5.633802816901409,71,4,197
100.0,27,27,0
98.9795918367347,98,97,0
13.756613756613756,189,26,463
4.25531914893617,94,4,266
55.15151515151515,165,91,131
70.37037037037037,27,19,5
76.33136094674556,169,129,0
10.0,60,6,156
81.08108108108108,185,150,0
77.77777777777779,18,14,0
50.0,12,6,12
37.5,160,60,240
93.18181818181817,44,41,0
31.818181818181817,44,14,76
1.5384615384615385,65,1,191
7.142857142857142,56,4,152
88.52459016393442,183,162,0
76.77419354838709,155,119,0
64.42307692307693,104,67,44
53.84615384615385,13,7,11
63.85542168674698,83,53,37
59.375,32,19,20
62.96296296296296,27,17,13
70.58823529411765,119,84,21
88.76404494382022,89,79,0
77.58620689655173,174,135,0
33.50515463917525,194,65,322
87.82608695652175,115,101,0
53.93258426966292,178,96,150
33.72093023255814,86,29,142
32.038834951456316,103,33,177
89.81481481481481,108,97,0
80.35714285714286,112,90,0
46.596858638743456,191,89,217
32.142857142857146,28,9,48
75.625,160,121,0
45.51724137931035,145,66,171
81.3953488372093,43,35,0
97.14285714285714,105,102,0
0.0,61,0,183
20.0,30,6,66
64.94845360824742,97,63,39
54.83870967741935,31,17,25
39.31623931623932,117,46,167
37.5,48,18,72
29.75206611570248,121,36,219
31.25,16,5,28
69.56521739130434,23,16,5
27.586206896551722,174,48,330
10.429447852760736,163,17,421
89.65517241379311,87,78,0
56.25,16,9,12
2.272727272727273,44,1,128
19.148936170212767,188,36,420
31.06796116504854,103,32,181
68.64406779661016,118,81,30
44.96124031007752,129,58,155
80.72916666666666,192,155,0
9.333333333333334,150,14,394
85.71428571428571,63,54,0
32.58426966292135,89,29,151
52.02702702702703,148,77,136
46.98795180722892,83,39,93
67.3913043478261,46,31,14
36.44859813084112,107,39,165
32.098765432098766,162,52,278
25.0,132,33,264
98.1651376146789,109,107,0
80.3921568627451,102,82,0
83.4862385321101,109,91,0
52.17391304347826,23,12,21
53.84615384615385,39,21,33
20.408163265306122,49,10,107
51.891891891891895,185,96,171
18.666666666666668,150,28,338
22.14765100671141,149,33,315
25.71428571428571,70,18,138
14.772727272727273,176,26,424
68.0,75,51,21
10.869565217391305,46,5,118
55.78231292517006,147,82,113
94.11764705882352,17,16,0
99.4186046511628,172,171,0
29.88505747126437,174,52,314
30.666666666666664,75,23,133
57.66423357664233,137,79,95
22.388059701492537,67,15,141
26.53061224489796,98,26,190
97.53086419753086,81,79,0
43.01075268817204,93,40,119
66.97247706422019,109,73,35
93.41317365269461,167,156,0
63.12056737588653,141,89,67
34.806629834254146,181,63,291
14.358974358974358,195,28,473
47.12643678160919,87,41,97
0.0,10,0,30
52.25806451612903,155,81,141
80.50314465408806,159,128,0
45.16129032258064,62,28,74
69.23076923076923,65,45,15
69.23076923076923,39,27,9
65.89147286821705,129,85,47
77.77777777777779,90,70,0
35.08771929824561,57,20,91
70.0,150,105,30
60.0,115,69,69
1.9801980198019802,101,2,295
27.81456953642384,151,42,285
91.30434782608695,46,42,0
51.75438596491229,114,59,106
81.42857142857143,70,57,0
13.86861313868613,137,19,335
2.717391304347826,184,5,532
27.27272727272727,55,15,105
84.9624060150376,133,113,0
58.51063829787234,94,55,62
82.1917808219178,146,120,0
18.085106382978726,188,34,428
58.139534883720934,43,25,29
74.64788732394366,71,53,1
56.12903225806451,155,87,117
63.46153846153846,104,66,48
75.69444444444444,144,109,0
16.666666666666664,18,3,42
20.125786163522015,159,32,349
7.246376811594203,69,5,187
12.068965517241379,116,14,292
37.755102040816325,196,74,292
15.789473684210526,38,6,90
52.17391304347826,138,72,126
27.173913043478258,92,25,176
33.80281690140845,71,24,117
0.0,140,0,420
27.659574468085108,47,13,89
12.5,40,5,100
17.46031746031746,63,11,145
60.0,15,9,9
96.55172413793103,145,140,0
45.23809523809524,42,19,50
54.54545454545454,110,60,90
1.0204081632653061,98,1,290
40.74074074074074,54,22,74
21.73913043478261,23,5,49
88.57142857142857,70,62,0
55.34591194968554,159,88,125
76.6497461928934,197,151,0
17.46031746031746,63,11,145
9.62962962962963,135,13,353
100.0,52,52,0
28.021978021978022,182,51,342
61.68831168831169,154,95,82
41.48148148148148,135,56,181
30.0,150,45,270
32.0,175,56,301
59.25925925925925,27,16,17
0.0,74,0,222
30.08849557522124,113,34,203
5.660377358490567,53,3,147
68.88888888888889,135,93,33
28.859060402684566,149,43,275
71.89189189189189,185,133,23
2.272727272727273,44,1,128
56.98324022346368,179,102,129
63.73626373626373,182,116,82
0.0,67,0,201
12.666666666666668,150,19,374
63.934426229508205,183,117,81
61.42857142857143,70,43,38
100.0,14,14,0
86.3013698630137,73,63,0
67.24137931034483,174,117,54
25.850340136054424,147,38,289
80.0,25,20,0
15.789473684210526,19,3,45
24.675324675324674,77,19,155
25.510204081632654,98,25,194
61.66666666666667,120,74,64
97.9020979020979,143,140,0
57.99999999999999,100,58,68
30.909090909090907,55,17,97
44.303797468354425,158,70,194
55.55555555555556,54,30,42
86.57718120805369,149,129,0
37.76223776223776,143,54,213
76.0,125,95,0
28.31858407079646,113,32,211
83.33333333333334,138,115,0
80.0,130,104,0
1.092896174863388,183,2,541
46.913580246913575,162,76,182
80.0,10,8,0
17.80821917808219,73,13,167
5.031446540880504,159,8,445
74.58563535911603,181,135,3
69.23076923076923,78,54,18
28.169014084507044,71,20,133
100.0,16,16,0
68.2051282051282,195,133,53
77.6536312849162,179,139,0
41.05960264900662,151,62,205
68.0,100,68,28
88.48920863309353,139,123,0
67.44186046511628,43,29,13
12.716763005780345,173,22,431
79.52755905511812,127,101,0
46.666666666666664,15,7,17
8.461538461538462,130,11,346
45.714285714285715,35,16,41
25.0,120,30,240
89.69072164948454,194,174,0
97.28260869565217,184,179,0
69.87179487179486,156,109,32
98.86363636363636,176,174,0
100.0,13,13,0
62.903225806451616,186,117,90
58.333333333333336,168,98,112
88.17204301075269,93,82,0
93.82716049382715,81,76,0
32.21476510067114,149,48,255
28.235294117647058,85,24,159
72.09302325581395,172,124,20
69.35483870967742,62,43,14
0.0,186,0,558
20.689655172413794,29,6,63
35.07853403141361,191,67,305
1.098901098901099,91,1,269
89.74358974358975,117,105,0
60.273972602739725,146,88,86
21.428571428571427,70,15,150
96.36363636363636,55,53,0
79.04761904761905,105,83,0
20.833333333333336,24,5,52
55.319148936170215,188,104,148
15.966386554621847,119,19,281
80.57142857142857,175,141,0
93.96984924623115,199,187,0
71.27071823204419,181,129,27
83.87096774193549,31,26,0
13.684210526315791,190,26,466
66.38655462184873,119,79,41
79.16666666666666,96,76,0
1.25,80,1,236
70.73170731707317,123,87,21
63.23529411764706,136,86,64
29.411764705882355,51,15,93
80.31914893617021,188,151,0
4.635761589403973,151,7,425
4.0,125,5,355
62.35955056179775,178,111,90
82.35294117647058,34,28,0
88.88888888888889,27,24,0
35.483870967741936,31,11,49
20.0,25,5,55
59.77011494252874,87,52,53
57.14285714285714,28,16,20
21.428571428571427,84,18,180
89.7196261682243,107,96,0
80.28169014084507,71,57,0
2.054794520547945,146,3,426
37.77777777777778,90,34,134
13.559322033898304,59,8,145
40.42553191489361,47,19,65
47.5,160,76,176
67.94871794871796,156,106,44
80.61224489795919,98,79,0
62.5,104,65,52
76.19047619047619,21,16,0
31.428571428571427,140,44,244
58.730158730158735,63,37,41
94.0,50,47,0
36.36363636363637,22,8,34
38.297872340425535,94,36,138
60.65573770491803,122,74,70
56.41025641025641,39,22,29
62.06896551724138,29,18,15
66.12903225806451,62,41,22
51.76470588235295,85,44,79
43.65079365079365,126,55,158
50.0,30,15,30
31.61290322580645,155,49,269
76.66666666666667,30,23,0
60.416666666666664,48,29,28
100.0,14,14,0
0.6329113924050633,158,1,470
12.751677852348994,149,19,371
70.29702970297029,101,71,19
48.06201550387597,129,62,139
29.7029702970297,101,30,183
82.5,40,33,0
5.769230769230769,104,6,288
53.47222222222222,144,77,124
21.50537634408602,186,40,398
28.488372093023255,172,49,320
93.54838709677419,31,29,0
79.0,200,158,0
69.33333333333334,75,52,17
94.44444444444444,90,85,0
34.61538461538461,130,45,210
75.60975609756098,41,31,0
55.670103092783506,97,54,75
41.891891891891895,74,31,98
37.5,16,6,24
100.0,138,138,0
36.03603603603604,111,40,173
0.0,60,0,180
26.666666666666668,45,12,87
76.31578947368422,114,87,0
